DiseaseName	PMID	Line index	The # of total tokens in sentence	Start position of tagged disease in sentence
pa445218	pmid: 22100174	3	27	24
pa445218	pmid: 22100174	4	13	12
pa445218	pmid: 22100174	5	14	11
pa445218	pmid: 22100174	8	15	14
pa445218	pmid: 22099597	2	12	10
pa445218	pmid: 22099597	6	21	11
pa445218	pmid: 22099597	7	49	10
pa445218	pmid: 22099597	8	26	25
pa445218	pmid: 22099584	5	35	29
pa445218	pmid: 22099584	15	19	15
pa445218	pmid: 22099403	10	21	8
pa445218	pmid: 22099029	2	17	15
pa445218	pmid: 22099029	3	24	23
pa445218	pmid: 22096570	7	31	22
pa445218	pmid: 22096026	2	12	9
pa445218	pmid: 22096026	4	31	2
pa445218	pmid: 22096026	5	27	26
pa445218	pmid: 22096026	7	30	29
pa445218	pmid: 22096026	10	25	11
pa445218	pmid: 22095426	2	15	4
pa445218	pmid: 22095426	3	22	10
pa445218	pmid: 22095426	4	24	11
pa445218	pmid: 22095426	8	16	15
pa445218	pmid: 22095426	10	18	16
pa445218	pmid: 22095426	11	18	16
pa445218	pmid: 22095426	12	21	19
pa445218	pmid: 22095426	13	34	6
pa445218	pmid: 22095073	2	10	4
pa445218	pmid: 22095073	3	24	22
pa445218	pmid: 22095073	4	9	8
pa445218	pmid: 22095073	6	22	14
pa445218	pmid: 22095073	12	29	28
pa445218	pmid: 22094930	2	21	11
pa445218	pmid: 22094930	3	15	8
pa445218	pmid: 22094930	5	10	9
pa445218	pmid: 22094930	18	9	2
pa445218	pmid: 22091441	3	33	28
pa445218	pmid: 22091389	2	15	14
pa445218	pmid: 22091389	3	14	8
pa445218	pmid: 22091389	8	29	20
pa445218	pmid: 22091389	10	34	33
pa445218	pmid: 22089952	11	14	13
pa445218	pmid: 22089952	15	16	15
pa445218	pmid: 22089952	16	11	3
pa445218	pmid: 22089363	7	28	9
pa445218	pmid: 22088817	2	11	6
pa445218	pmid: 22088817	3	17	3
pa445218	pmid: 22088817	4	23	5
pa445218	pmid: 22088817	7	20	12
pa445218	pmid: 22088810	2	10	8
pa445218	pmid: 22088810	3	20	16
pa445218	pmid: 22088810	4	66	56
pa445218	pmid: 22088810	9	19	5
pa445218	pmid: 22087285	2	13	7
pa445218	pmid: 22087285	4	21	20
pa445218	pmid: 22087285	6	21	17
pa445218	pmid: 22087285	7	16	15
pa445218	pmid: 22087285	8	23	22
pa445218	pmid: 22087285	11	25	24
pa445218	pmid: 22087285	13	18	17
pa445218	pmid: 22087246	2	17	4
pa445218	pmid: 22087246	3	29	11
pa445218	pmid: 22087246	5	29	14
pa445218	pmid: 22087246	8	21	8
pa445218	pmid: 22086925	11	48	40
pa445218	pmid: 22086883	2	8	7
pa445218	pmid: 22086883	3	12	9
pa445218	pmid: 22086883	4	13	8
pa445218	pmid: 22086883	5	41	20
pa445218	pmid: 22086883	7	16	10
pa445218	pmid: 22086883	10	14	13
pa445218	pmid: 22086883	15	21	20
pa445218	pmid: 22086883	16	12	11
pa445218	pmid: 22086851	2	9	7
pa445218	pmid: 22086851	3	28	16
pa445218	pmid: 22086681	2	19	17
pa445218	pmid: 22086681	4	43	20
pa445218	pmid: 22086681	5	39	37
pa445218	pmid: 22086681	6	27	25
pa445218	pmid: 22086681	7	35	30
pa445218	pmid: 22086681	8	21	19
pa445218	pmid: 22086681	9	36	34
pa445218	pmid: 22086503	2	18	16
pa445218	pmid: 22086503	3	41	32
pa445218	pmid: 22084165	9	23	19
pa445218	pmid: 22084065	2	20	15
pa445218	pmid: 22084065	5	19	18
pa445218	pmid: 22084065	6	31	19
pa445218	pmid: 22083596	2	14	8
pa445218	pmid: 22083596	3	11	2
pa445218	pmid: 22083517	2	7	4
pa445218	pmid: 22083517	3	16	14
pa445218	pmid: 22083517	5	41	27
pa445218	pmid: 22083517	6	82	8
pa445218	pmid: 22083517	7	36	26
pa445218	pmid: 22082608	2	20	4
pa445218	pmid: 22082608	3	22	2
pa445218	pmid: 22082608	4	25	24
pa445218	pmid: 22082608	6	17	5
pa445218	pmid: 22082608	9	31	11
pa445218	pmid: 22082604	2	20	12
pa445218	pmid: 22082604	5	21	18
pa445218	pmid: 22082604	9	20	4
pa445218	pmid: 22082308	2	13	12
pa445218	pmid: 22082308	3	56	44
pa445218	pmid: 22082308	9	26	15
pa445218	pmid: 22082308	11	31	26
pa445218	pmid: 22081925	3	12	8
pa445218	pmid: 22081923	2	8	4
pa445218	pmid: 22081923	3	18	7
pa445218	pmid: 22081923	5	25	15
pa445218	pmid: 22081923	6	13	4
pa445218	pmid: 22081923	8	21	9
pa445218	pmid: 22081923	9	19	6
pa445218	pmid: 22081856	2	7	5
pa445218	pmid: 22081483	2	11	5
pa445218	pmid: 22081483	9	42	15
pa445218	pmid: 22081011	10	19	15
pa445218	pmid: 22081011	12	25	18
pa445218	pmid: 22080942	3	26	25
pa445218	pmid: 22080430	2	32	21
pa445218	pmid: 22080430	7	36	11
pa445218	pmid: 22080430	9	22	21
pa445218	pmid: 22079848	4	28	26
pa445218	pmid: 22079848	6	26	12
pa445218	pmid: 22079848	8	29	14
pa445218	pmid: 22079848	9	31	7
pa445218	pmid: 22079845	2	10	9
pa445218	pmid: 22079845	3	10	7
pa445218	pmid: 22079845	5	13	12
pa445218	pmid: 22079845	14	21	8
pa445218	pmid: 22079596	2	13	12
pa445218	pmid: 22079596	4	30	27
pa445218	pmid: 22079596	8	22	9
pa445218	pmid: 22079596	11	30	23
pa445218	pmid: 22079596	12	33	29
pa445218	pmid: 22079596	13	19	18
pa445218	pmid: 22078386	2	13	12
pa445218	pmid: 22078386	4	27	11
pa445218	pmid: 22078386	5	47	43
pa445218	pmid: 22078386	6	31	28
pa445218	pmid: 22078386	7	27	26
pa445218	pmid: 22078386	8	26	14
pa445218	pmid: 22078386	10	16	14
pa445218	pmid: 22078386	11	59	55
pa445218	pmid: 22078386	15	42	41
pa445218	pmid: 22076669	2	19	15
pa445218	pmid: 22076669	3	26	24
pa445218	pmid: 22076669	7	35	28
pa445218	pmid: 22076669	12	22	20
pa445218	pmid: 22076667	3	12	9
pa445218	pmid: 22076667	10	20	18
pa445218	pmid: 22076667	11	30	24
pa445218	pmid: 22076666	3	18	10
pa445218	pmid: 22076666	4	26	25
pa445218	pmid: 22076649	2	17	7
pa445218	pmid: 22076649	5	20	9
pa445218	pmid: 22076649	6	22	9
pa445218	pmid: 22076649	7	31	28
pa445218	pmid: 22076649	9	28	23
pa445218	pmid: 22076649	10	20	10
pa445218	pmid: 22076564	9	18	11
pa445218	pmid: 22076497	5	24	11
pa445218	pmid: 22076497	8	26	21
pa445218	pmid: 22076497	9	23	14
pa445218	pmid: 22075449	2	11	5
pa445218	pmid: 22075449	7	27	13
pa445218	pmid: 22075380	2	15	14
pa445218	pmid: 22075380	4	33	32
pa445218	pmid: 22075380	5	20	16
pa445218	pmid: 22075380	6	24	16
pa445218	pmid: 22075380	7	16	11
pa445218	pmid: 22074002	2	20	14
pa445218	pmid: 22074002	3	31	23
pa445218	pmid: 22072799	2	13	12
pa445218	pmid: 22072614	2	13	3
pa445218	pmid: 22072614	4	16	9
pa445218	pmid: 22072614	5	39	20
pa445218	pmid: 22072614	8	26	17
pa445218	pmid: 22072614	12	34	15
pa445218	pmid: 22072567	2	13	4
pa445218	pmid: 22072567	3	18	7
pa445218	pmid: 22072567	7	18	17
pa445218	pmid: 22072567	8	26	11
pa445218	pmid: 22072567	11	15	14
pa445218	pmid: 22072567	12	20	19
pa445218	pmid: 22072251	7	23	22
pa445218	pmid: 22072251	8	10	9
pa445218	pmid: 22072251	9	21	6
pa445218	pmid: 22072244	6	32	16
pa445218	pmid: 22072244	7	27	20
pa445218	pmid: 22069448	9	25	9
pa445218	pmid: 22069305	7	27	25
pa445218	pmid: 22068680	2	16	15
pa445218	pmid: 22068680	4	23	15
pa445218	pmid: 22068680	5	28	10
pa445218	pmid: 22068672	2	34	20
pa445218	pmid: 22068672	3	29	20
pa445218	pmid: 22068672	5	49	31
pa445218	pmid: 22068672	6	21	18
pa445218	pmid: 22068173	9	22	7
pa445218	pmid: 22068166	2	15	3
pa445218	pmid: 22068166	6	58	33
pa445218	pmid: 22068166	7	49	40
pa445218	pmid: 22068166	9	46	27
pa445218	pmid: 22067729	2	16	15
pa445218	pmid: 22067729	3	22	19
pa445218	pmid: 22067729	4	28	5
pa445218	pmid: 22067729	11	12	11
pa445218	pmid: 22067332	2	11	5
pa445218	pmid: 22067331	6	19	16
pa445218	pmid: 22066783	2	16	15
pa445218	pmid: 22066783	7	36	11
pa445218	pmid: 22066783	10	37	29
pa445218	pmid: 22066465	2	16	5
pa445218	pmid: 22066465	5	28	8
pa445218	pmid: 22066314	2	11	6
pa445218	pmid: 22066019	2	21	9
pa445218	pmid: 22066019	16	29	15
pa445218	pmid: 22066010	2	8	7
pa445218	pmid: 22066010	4	32	16
pa445218	pmid: 22066010	8	36	14
pa445218	pmid: 22066010	11	20	8
pa445218	pmid: 22065721	4	18	5
pa445218	pmid: 22065721	6	24	12
pa445218	pmid: 22065319	6	19	12
pa445218	pmid: 22065319	15	12	10
pa445218	pmid: 22065319	23	15	9
pa445218	pmid: 22065318	2	13	12
pa445218	pmid: 22065318	3	25	24
pa445218	pmid: 22065318	4	16	6
pa445218	pmid: 22064683	11	20	6
pa445218	pmid: 22064652	2	15	8
pa445218	pmid: 22064652	3	18	10
pa445218	pmid: 22064652	6	39	37
pa445218	pmid: 22064652	7	29	24
pa445218	pmid: 22064652	8	20	19
pa445218	pmid: 22064652	10	24	10
pa445218	pmid: 22064652	11	23	21
pa445218	pmid: 22064622	2	12	6
pa445218	pmid: 22064622	3	11	4
pa445218	pmid: 22064622	6	23	22
pa445218	pmid: 22064622	7	27	26
pa445218	pmid: 22064622	15	17	7
pa445218	pmid: 22064622	17	26	22
pa445218	pmid: 22036026	14	67	15
pa445218	pmid: 22059154	2	11	2
pa445218	pmid: 22057918	6	67	49
pa445218	pmid: 22057240	11	35	33
pa445218	pmid: 22057240	12	22	11
pa445218	pmid: 22056954	3	24	5
pa445218	pmid: 22056954	4	38	36
pa445218	pmid: 22056954	13	30	23
pa445218	pmid: 22056873	2	13	8
pa445218	pmid: 22056873	7	25	19
pa445218	pmid: 22056873	8	17	9
pa445218	pmid: 22056873	10	36	10
pa445218	pmid: 22056873	11	23	10
pa445218	pmid: 22056873	12	32	11
pa445218	pmid: 22056873	13	40	13
pa445218	pmid: 22056382	2	19	15
pa445218	pmid: 22056382	3	13	5
pa445218	pmid: 22056382	5	45	42
pa445218	pmid: 22056382	6	37	23
pa445218	pmid: 22056140	2	19	8
pa445218	pmid: 22056140	4	14	11
pa445218	pmid: 22056140	5	29	19
pa445218	pmid: 22056140	7	19	5
pa445218	pmid: 22056131	2	11	7
pa445218	pmid: 22056131	3	18	15
pa445218	pmid: 22056131	5	16	15
pa445218	pmid: 22055585	2	18	5
pa445218	pmid: 22055585	3	14	12
pa445218	pmid: 22055585	6	29	12
pa445218	pmid: 22054617	3	14	9
pa445218	pmid: 22054349	3	16	15
pa445218	pmid: 22054349	4	31	10
pa445218	pmid: 22054349	9	22	19
pa445218	pmid: 22053213	2	14	9
pa445218	pmid: 22053213	6	15	12
pa445218	pmid: 22053213	7	22	13
pa445218	pmid: 22053213	14	23	20
pa445218	pmid: 22053213	16	18	10
pa445218	pmid: 22052986	2	14	8
pa445218	pmid: 22052986	3	17	12
pa445218	pmid: 22052986	5	31	7
pa445218	pmid: 22052986	7	14	12
pa445218	pmid: 22052986	9	19	16
pa445218	pmid: 22052986	10	16	14
pa445218	pmid: 22052311	8	33	18
pa445218	pmid: 22052106	2	21	20
pa445218	pmid: 22052106	3	12	11
pa445218	pmid: 22052106	4	24	14
pa445218	pmid: 22052106	13	23	22
pa445218	pmid: 22051278	12	25	18
pa445218	pmid: 22050994	4	35	31
pa445218	pmid: 22050964	2	18	10
pa445218	pmid: 22050964	3	29	4
pa445218	pmid: 22050663	4	34	33
pa445218	pmid: 22050663	5	33	19
pa445218	pmid: 22050456	2	14	12
pa445218	pmid: 22050456	3	35	19
pa445218	pmid: 22049925	2	12	10
pa445218	pmid: 22049925	4	27	15
pa445218	pmid: 22049925	6	19	9
pa445218	pmid: 22049925	10	22	21
pa445218	pmid: 22049079	9	33	30
pa445218	pmid: 22049079	13	30	28
pa445218	pmid: 22049060	2	13	11
pa445218	pmid: 22049060	3	26	9
pa445218	pmid: 22049060	5	13	11
pa445218	pmid: 22049060	7	16	12
pa445218	pmid: 22049060	11	17	11
pa445218	pmid: 22049060	12	38	26
pa445218	pmid: 22049060	14	13	11
pa445218	pmid: 22048257	4	15	7
pa445218	pmid: 22048257	5	28	24
pa445218	pmid: 22048257	6	28	6
pa445218	pmid: 22048257	7	26	22
pa445218	pmid: 22047824	2	11	4
pa445218	pmid: 22047824	3	31	30
pa445218	pmid: 22047824	4	40	21
pa445218	pmid: 22047824	12	26	13
pa445218	pmid: 22047595	3	34	10
pa445218	pmid: 22047595	7	21	5
pa445218	pmid: 22047595	8	20	3
pa445218	pmid: 22047595	9	15	3
pa445218	pmid: 22047595	10	14	4
pa445218	pmid: 22046413	2	16	15
pa445218	pmid: 22046413	3	28	7
pa445218	pmid: 22046413	7	23	21
pa445218	pmid: 22046413	10	20	18
pa445218	pmid: 22046413	13	35	33
pa445218	pmid: 22046095	5	39	9
pa445218	pmid: 22046095	6	29	21
pa445218	pmid: 22045909	10	14	10
pa445218	pmid: 22045635	2	13	11
pa445218	pmid: 22045191	3	27	20
pa445218	pmid: 22045190	2	13	12
pa445218	pmid: 22045190	4	16	15
pa445218	pmid: 22045190	5	17	15
pa445218	pmid: 22045190	6	32	25
pa445218	pmid: 22045190	7	26	20
pa445218	pmid: 22045190	8	14	13
pa445218	pmid: 22045190	9	25	15
pa445218	pmid: 22045190	10	16	10
pa445218	pmid: 22045190	13	11	10
pa445218	pmid: 22044911	2	15	14
pa445218	pmid: 22044796	5	32	27
pa445218	pmid: 22044796	8	27	24
pa445218	pmid: 22044796	10	27	23
pa445218	pmid: 22044796	13	15	13
pa445218	pmid: 22044796	14	24	22
pa445218	pmid: 22044669	2	14	7
pa445218	pmid: 22044669	3	20	7
pa445218	pmid: 22044669	5	28	25
pa445218	pmid: 22043817	7	20	17
pa445218	pmid: 22043156	5	12	11
pa445218	pmid: 22043156	7	33	17
pa445218	pmid: 22042785	3	18	17
pa445218	pmid: 22042785	13	15	11
pa445218	pmid: 22042469	3	24	17
pa445218	pmid: 22042466	10	19	11
pa445218	pmid: 22042419	3	13	12
pa445218	pmid: 22042419	7	32	28
pa445218	pmid: 22042419	8	41	9
pa445218	pmid: 22042419	9	20	14
pa445218	pmid: 22042419	11	33	9
pa445218	pmid: 22042419	12	19	9
pa445218	pmid: 22042419	13	13	10
pa445218	pmid: 22042244	19	19	12
pa445218	pmid: 22042212	11	22	3
pa445218	pmid: 22042212	21	15	9
pa445218	pmid: 22041920	2	11	7
pa445218	pmid: 22041920	3	16	2
pa445218	pmid: 22041920	5	20	10
pa445218	pmid: 22041920	6	22	9
pa445218	pmid: 22041920	14	22	9
pa445218	pmid: 22041920	15	20	18
pa445218	pmid: 22041919	2	17	15
pa445218	pmid: 22041919	3	18	13
pa445218	pmid: 22041919	14	15	7
pa445218	pmid: 22041919	15	26	22
pa445218	pmid: 22041584	2	16	3
pa445218	pmid: 22041584	4	19	18
pa445218	pmid: 22041584	5	26	15
pa445218	pmid: 22041584	6	28	8
pa445218	pmid: 22041584	8	16	14
pa445218	pmid: 22041584	12	19	18
pa445218	pmid: 22041510	2	15	13
pa445218	pmid: 22041510	4	31	12
pa445218	pmid: 22041170	2	7	2
pa445218	pmid: 22041170	7	36	26
pa445218	pmid: 22040762	2	20	16
pa445218	pmid: 22040762	3	23	14
pa445218	pmid: 22040762	4	21	14
pa445218	pmid: 22040341	11	16	3
pa445218	pmid: 22039326	2	8	7
pa445218	pmid: 22039326	3	19	17
pa445218	pmid: 22038627	2	17	16
pa445218	pmid: 22038627	4	18	16
pa445218	pmid: 22038627	7	21	19
pa445218	pmid: 22038501	3	25	11
pa445218	pmid: 22038501	5	42	41
pa445218	pmid: 22038501	6	27	13
pa445218	pmid: 22038501	11	46	26
pa445218	pmid: 22036936	2	18	17
pa445218	pmid: 22036936	3	34	27
pa445218	pmid: 22036936	4	13	4
pa445218	pmid: 22036936	5	24	3
pa445218	pmid: 22036936	11	23	22
pa445218	pmid: 22036936	12	19	17
pa445218	pmid: 22036895	2	15	12
pa445218	pmid: 22036895	3	21	10
pa445218	pmid: 22036895	5	19	5
pa445218	pmid: 22036895	7	19	17
pa445218	pmid: 22036462	10	15	7
pa445218	pmid: 22036176	4	23	22
pa445218	pmid: 22035405	2	15	14
pa445218	pmid: 22035405	3	17	16
pa445218	pmid: 22035405	15	18	2
pa445218	pmid: 22034634	2	13	6
pa445218	pmid: 22034634	3	17	12
pa445218	pmid: 22034634	5	28	27
pa445218	pmid: 22034634	9	12	9
pa445218	pmid: 22034634	10	60	11
pa445218	pmid: 22034634	12	16	10
pa445218	pmid: 22034543	2	17	15
pa445218	pmid: 22033701	11	7	5
pa445218	pmid: 22033701	12	26	20
pa445218	pmid: 22030254	2	9	7
pa445218	pmid: 22030254	3	20	9
pa445218	pmid: 22030254	4	17	15
pa445218	pmid: 22030254	6	24	17
pa445218	pmid: 22030254	7	26	25
pa445218	pmid: 22029859	3	18	17
pa445218	pmid: 22028972	3	26	21
pa445218	pmid: 22028972	7	17	16
pa445218	pmid: 22028820	7	27	26
pa445218	pmid: 22028818	4	23	21
pa445218	pmid: 22028818	13	26	24
pa445218	pmid: 22028623	5	21	8
pa445218	pmid: 22028618	3	22	19
pa445218	pmid: 22028618	12	15	14
pa445218	pmid: 22028587	2	19	9
pa445218	pmid: 22028587	6	36	28
pa445218	pmid: 22028089	2	19	12
pa445218	pmid: 22028089	12	26	18
pa445218	pmid: 22028089	13	26	20
pa445218	pmid: 22027695	10	30	14
pa445218	pmid: 22027689	2	5	4
pa445218	pmid: 22027689	3	26	6
pa445218	pmid: 22027689	4	25	22
pa445218	pmid: 22027689	5	14	12
pa445218	pmid: 22027689	6	22	20
pa445218	pmid: 22027689	7	18	17
pa445218	pmid: 22027689	8	17	11
pa445218	pmid: 22027689	10	20	9
pa445218	pmid: 22027689	12	30	7
pa445218	pmid: 22027689	14	21	9
pa445218	pmid: 22026922	2	14	8
pa445218	pmid: 22026922	3	33	17
pa445218	pmid: 22026922	4	33	11
pa445218	pmid: 22025561	5	18	12
pa445218	pmid: 22025561	9	29	22
pa445218	pmid: 22025163	14	34	4
pa445218	pmid: 22025163	15	10	4
pa445218	pmid: 22024988	2	11	6
pa445218	pmid: 22024988	3	18	6
pa445218	pmid: 22024988	4	7	3
pa445218	pmid: 22024988	6	11	10
pa445218	pmid: 22024966	2	18	5
pa445218	pmid: 22024966	3	9	2
pa445218	pmid: 22024966	5	23	8
pa445218	pmid: 22024761	9	25	15
pa445218	pmid: 22024761	12	13	12
pa445218	pmid: 22024761	14	14	5
pa445218	pmid: 22024742	2	19	18
pa445218	pmid: 22024742	4	32	27
pa445218	pmid: 22024742	7	35	5
pa445218	pmid: 22024742	8	34	20
pa445218	pmid: 22024662	23	19	7
pa445218	pmid: 22024222	2	15	11
pa445218	pmid: 22024222	3	20	14
pa445218	pmid: 22024222	4	18	13
pa445218	pmid: 22022519	2	19	13
pa445218	pmid: 22022519	3	25	20
pa445218	pmid: 22022519	9	15	9
pa445218	pmid: 22022519	11	15	14
pa445218	pmid: 22022519	12	26	25
pa445218	pmid: 22022519	13	22	15
pa445218	pmid: 22022519	16	25	13
pa445218	pmid: 22021503	11	25	21
pa445218	pmid: 22021503	12	21	17
pa445218	pmid: 22021503	13	41	39
pa445218	pmid: 22020928	2	11	9
pa445218	pmid: 22020928	3	32	11
pa445218	pmid: 22020928	4	32	26
pa445218	pmid: 22020928	9	19	18
pa445218	pmid: 22020923	2	12	11
pa445218	pmid: 22020923	3	28	16
pa445218	pmid: 22020923	4	27	18
pa445218	pmid: 22020918	2	18	17
pa445218	pmid: 22020918	3	10	7
pa445218	pmid: 22020918	15	15	13
pa445218	pmid: 22020914	2	14	13
pa445218	pmid: 22020914	3	11	2
pa445218	pmid: 22020914	5	26	19
pa445218	pmid: 22020914	6	17	10
pa445218	pmid: 22020914	9	12	11
pa445218	pmid: 22020914	12	23	10
pa445218	pmid: 22020914	13	26	14
pa445218	pmid: 22020907	2	16	3
pa445218	pmid: 22020907	4	27	20
pa445218	pmid: 22020907	13	19	5
pa445218	pmid: 22020905	5	33	7
pa445218	pmid: 22020905	6	44	19
pa445218	pmid: 22020810	2	14	13
pa445218	pmid: 22020810	3	32	30
pa445218	pmid: 22020810	16	17	11
pa445218	pmid: 22020429	2	9	8
pa445218	pmid: 22020429	3	21	20
pa445218	pmid: 22020429	4	15	11
pa445218	pmid: 22020429	7	12	2
pa445218	pmid: 22020429	12	10	4
pa445218	pmid: 22020122	6	26	20
pa445218	pmid: 22019795	3	19	11
pa445218	pmid: 22019795	4	16	15
pa445218	pmid: 22019795	5	33	9
pa445218	pmid: 22019795	13	21	14
pa445218	pmid: 22018953	2	15	5
pa445218	pmid: 22018953	3	15	14
pa445218	pmid: 22018953	5	25	24
pa445218	pmid: 22018953	7	19	13
pa445218	pmid: 22018953	9	21	19
pa445218	pmid: 22018953	10	19	11
pa445218	pmid: 22018953	11	18	16
pa445218	pmid: 22018284	2	15	5
pa445218	pmid: 22018284	4	22	2
pa445218	pmid: 22018284	5	9	2
pa445218	pmid: 22018284	6	33	21
pa445218	pmid: 22018284	7	28	24
pa445218	pmid: 22018284	8	15	13
pa445218	pmid: 22018284	9	25	20
pa445218	pmid: 22018284	10	21	5
pa445218	pmid: 22018284	11	28	20
pa445218	pmid: 22018284	13	13	8
pa445218	pmid: 22018284	14	23	15
pa445218	pmid: 22016776	2	15	4
pa445218	pmid: 22016776	3	27	11
pa445218	pmid: 22016776	4	13	11
pa445218	pmid: 22016776	6	19	12
pa445218	pmid: 22016776	10	14	12
pa445218	pmid: 22016776	15	18	9
pa445218	pmid: 22016635	2	11	10
pa445218	pmid: 22016635	3	8	6
pa445218	pmid: 22016635	4	20	10
pa445218	pmid: 22016635	7	14	5
pa445218	pmid: 22016596	3	7	4
pa445218	pmid: 22016596	11	15	14
pa445218	pmid: 22016596	12	14	2
pa445218	pmid: 22016596	13	13	6
pa445218	pmid: 22016467	2	17	15
pa445218	pmid: 22016467	4	17	15
pa445218	pmid: 22016467	7	26	5
pa445218	pmid: 22016467	8	43	4
pa445218	pmid: 22016467	9	21	9
pa445218	pmid: 22015974	3	15	6
pa445218	pmid: 22015974	4	18	16
pa445218	pmid: 22015974	5	29	19
pa445218	pmid: 22015974	7	37	30
pa445218	pmid: 22015974	8	26	13
pa445218	pmid: 22015974	12	12	11
pa445218	pmid: 22015969	2	13	6
pa445218	pmid: 22015969	5	27	15
pa445218	pmid: 22015969	6	42	38
pa445218	pmid: 22015969	8	21	18
pa445218	pmid: 22015969	9	19	18
pa445218	pmid: 22015969	11	11	5
pa445218	pmid: 22015969	12	21	19
pa445218	pmid: 22015969	14	46	45
pa445218	pmid: 22015968	2	17	9
pa445218	pmid: 22015968	3	19	8
pa445218	pmid: 22015968	4	21	11
pa445218	pmid: 22015968	7	15	8
pa445218	pmid: 22015968	8	54	22
pa445218	pmid: 22015968	9	22	20
pa445218	pmid: 22015691	2	13	12
pa445218	pmid: 22015691	7	40	39
pa445218	pmid: 22015691	8	40	39
pa445218	pmid: 22015618	3	14	13
pa445218	pmid: 22015618	4	21	4
pa445218	pmid: 22015618	5	22	8
pa445218	pmid: 22015618	6	40	19
pa445218	pmid: 22015618	7	36	31
pa445218	pmid: 22015618	10	16	12
pa445218	pmid: 22015618	12	14	6
pa445218	pmid: 22015618	13	8	3
pa445218	pmid: 22015618	17	20	3
pa445218	pmid: 22015618	22	11	5
pa445218	pmid: 22015618	23	24	16
pa445218	pmid: 22014283	7	25	10
pa445218	pmid: 22014215	2	21	10
pa445218	pmid: 22014215	3	16	7
pa445218	pmid: 22014215	4	9	4
pa445218	pmid: 22014215	5	23	22
pa445218	pmid: 22014215	6	20	11
pa445218	pmid: 22014215	15	14	13
pa445218	pmid: 22014028	4	36	23
pa445218	pmid: 22012910	2	16	15
pa445218	pmid: 22012608	2	22	2
pa445218	pmid: 22012608	3	13	2
pa445218	pmid: 22012608	4	19	14
pa445218	pmid: 22012608	8	29	5
pa445218	pmid: 22012608	14	11	2
pa445218	pmid: 22012608	17	11	10
pa445218	pmid: 22012255	2	11	10
pa445218	pmid: 22012255	3	16	10
pa445218	pmid: 22012027	2	13	7
pa445218	pmid: 22012027	3	9	6
pa445218	pmid: 22011943	9	59	10
pa445218	pmid: 22011943	11	32	13
pa445218	pmid: 22011251	2	10	9
pa445218	pmid: 22011251	3	13	2
pa445218	pmid: 22011251	6	19	14
pa445218	pmid: 22011251	7	25	5
pa445218	pmid: 22011251	8	43	19
pa445218	pmid: 22011251	9	16	15
pa445218	pmid: 22010875	2	15	14
pa445218	pmid: 22010875	4	24	19
pa445218	pmid: 22010213	2	9	8
pa445218	pmid: 22010213	3	14	13
pa445218	pmid: 22010213	4	35	4
pa445218	pmid: 22009668	8	40	39
pa445218	pmid: 22008981	2	11	5
pa445218	pmid: 22008981	3	17	12
pa445218	pmid: 22008981	12	21	20
pa445218	pmid: 22008892	4	30	9
pa445218	pmid: 22008892	5	22	8
pa445218	pmid: 22008892	17	10	9
pa445218	pmid: 22008845	2	11	10
pa445218	pmid: 22008845	3	35	8
pa445218	pmid: 22008078	12	10	5
pa445218	pmid: 22008078	15	29	13
pa445218	pmid: 22007199	3	30	19
pa445218	pmid: 22006877	9	32	23
pa445218	pmid: 22006099	6	25	12
pa445218	pmid: 22005518	8	21	18
pa445218	pmid: 22004570	13	22	20
pa445218	pmid: 22004109	2	14	12
pa445218	pmid: 22004109	3	27	24
pa445218	pmid: 22004109	4	22	16
pa445218	pmid: 22004109	5	23	21
pa445218	pmid: 22004109	9	24	23
pa445218	pmid: 22004109	10	19	11
pa445218	pmid: 22004109	12	15	7
pa445218	pmid: 22004109	13	18	17
pa445218	pmid: 22004109	15	28	27
pa445218	pmid: 22003875	2	15	13
pa445218	pmid: 22003875	5	20	11
pa445218	pmid: 22002291	5	16	13
pa445218	pmid: 22002275	9	17	7
pa445218	pmid: 22001830	2	8	6
pa445218	pmid: 22001830	3	13	10
pa445218	pmid: 22000795	2	16	11
pa445218	pmid: 22000795	3	21	15
pa445218	pmid: 22000795	8	8	6
pa445218	pmid: 22000199	4	29	20
pa445218	pmid: 22000199	16	22	13
pa445218	pmid: 22000171	2	19	18
pa445218	pmid: 22000171	6	24	20
pa445218	pmid: 22000171	7	14	7
pa445218	pmid: 22000171	16	23	7
pa445218	pmid: 21999932	2	18	16
pa445218	pmid: 21999932	3	28	19
pa445218	pmid: 21999932	5	25	20
pa445218	pmid: 21999932	6	9	3
pa445218	pmid: 21999932	12	22	21
pa445218	pmid: 21999588	2	14	4
pa445218	pmid: 21999588	5	29	25
pa445218	pmid: 21999221	2	18	11
pa445218	pmid: 21999221	3	28	18
pa445218	pmid: 21999221	5	18	12
pa445218	pmid: 21999221	8	32	5
pa445218	pmid: 21999129	2	10	5
pa445218	pmid: 21999129	3	26	5
pa445218	pmid: 21999129	6	16	15
pa445218	pmid: 21999129	7	19	15
pa445218	pmid: 21998291	7	39	29
pa445218	pmid: 21997559	2	8	7
pa445218	pmid: 21997559	6	23	22
pa445218	pmid: 21997559	7	27	26
pa445218	pmid: 21997479	2	10	9
pa445218	pmid: 21997479	3	8	6
pa445218	pmid: 21997479	14	24	9
pa445218	pmid: 21996748	2	15	7
pa445218	pmid: 21996748	6	30	17
